CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-5-10,31,s3_14_24,13,10,s4_4_up,1,72,s2_35_49,8,1025,s3_1005_1025,1016,31,s4_23_up,23,21,s1_below_12,39,s1_below_4,,,s1_below_104
2015-5-11,33,s3_14_24,12,8,s4_4_up,2,67,s1_below_35,8,1024,s3_1005_1025,1015,31,s4_23_up,26,13,s1_below_12,34,s1_below_4,,,s2_104_183
2015-5-12,33,s3_14_24,12,9,s4_4_up,-1,72,s1_below_35,7,1024,s3_1005_1025,1017,31,s4_23_up,19,16,s1_below_12,39,s1_below_4,,,s3_183_297
2015-5-13,36,s4_24_up,14,9,s4_4_up,-1,67,s1_below_35,5,1025,s3_1005_1025,1016,31,s4_23_up,14,27,s1_below_12,47,s1_below_4,,,s3_183_297
2015-5-14,33,s4_24_up,18,10,s4_4_up,-4,56,s1_below_35,5,1021,s3_1005_1025,1010,31,s4_23_up,14,35,s2_12_22,48,s1_below_4,8,,s3_183_297
2015-5-15,23,s3_14_24,11,4,s3_n5_4,-1,48,s1_below_35,18,1026,s3_1005_1025,1016,31,s4_23_up,24,35,s2_12_22,50,s1_below_4,,,s1_below_104
2015-5-16,28,s3_14_24,9,4,s3_n5_4,0,66,s1_below_35,9,1027,s3_1005_1025,1020,31,s4_23_up,31,24,s1_below_12,45,s1_below_4,,,s1_below_104
2015-5-17,31,s3_14_24,11,7,s3_n5_4,-2,62,s1_below_35,7,1026,s3_1005_1025,1013,31,s4_23_up,27,19,s1_below_12,26,s1_below_4,,,s1_below_104
2015-5-18,31,s3_14_24,12,8,s3_n5_4,-1,67,s1_below_35,7,1018,s3_1005_1025,1005,31,s4_23_up,29,23,s1_below_12,48,s1_below_4,,,s3_183_297
2015-5-19,22,s3_14_24,12,8,s4_4_up,4,59,s2_35_49,16,1018,s3_1005_1025,1007,31,s3_15_23,10,29,s2_12_22,50,s1_below_4,1,,s1_below_104
2015-5-20,21,s2_10_14,6,2,s3_n5_4,-3,70,s2_35_49,14,1023,s3_1005_1025,1017,31,s4_23_up,31,29,s2_12_22,42,s1_below_4,,,s1_below_104
2015-5-21,23,s3_14_24,8,2,s3_n5_4,-3,66,s2_35_49,10,1027,s3_1005_1025,1020,31,s4_23_up,31,23,s2_12_22,47,s1_below_4,,,s1_below_104
2015-5-22,23,s2_10_14,6,1,s3_n5_4,-3,66,s2_35_49,10,1027,s3_1005_1025,1016,31,s4_23_up,31,24,s2_12_22,42,s1_below_4,,,s1_below_104
2015-5-23,23,s3_14_24,9,4,s3_n5_4,1,66,s2_35_49,16,1022,s3_1005_1025,1013,31,s3_15_23,3,26,s2_12_22,45,s1_below_4,1,,s1_below_104
2015-5-24,26,s3_14_24,10,6,s3_n5_4,3,71,s2_35_49,16,1019,s3_1005_1025,1012,31,s3_15_23,10,24,s2_12_22,50,s1_below_4,3,,s1_below_104
2015-5-25,27,s3_14_24,13,8,s4_4_up,4,67,s2_35_49,14,1020,s3_1005_1025,1012,31,s3_15_23,10,21,s1_below_12,,s1_below_4,1,,s1_below_104
2015-5-26,28,s3_14_24,11,6,s3_n5_4,1,67,s1_below_35,9,1020,s3_1005_1025,1012,31,s4_23_up,31,24,s2_12_22,34,s1_below_4,,,s1_below_104
2015-5-27,29,s3_14_24,12,6,s3_n5_4,0,54,s1_below_35,10,1021,s3_1005_1025,1012,31,s4_23_up,13,21,s1_below_12,45,s1_below_4,,,s1_below_104
2015-5-28,31,s3_14_24,12,9,s3_n5_4,1,55,s1_below_35,9,1020,s3_1005_1025,1009,31,s3_15_23,10,14,s1_below_12,34,s1_below_4,1,,s3_183_297
2015-5-29,30,s3_14_24,14,8,s4_4_up,1,52,s1_below_35,12,1016,s3_1005_1025,1008,31,s3_15_23,10,26,s1_below_12,34,s1_below_4,2,,s2_104_183
2015-5-30,29,s3_14_24,12,10,s4_4_up,3,82,s2_35_49,14,1018,s3_1005_1025,1011,31,s3_15_23,10,21,s1_below_12,34,s1_below_4,2,,s4_297_up
2015-5-31,31,s3_14_24,13,10,s4_4_up,3,67,s2_35_49,11,1019,s3_1005_1025,1011,31,s3_15_23,10,14,s1_below_12,58,s1_below_4,1,,s4_297_up
2015-6-1,31,s3_14_24,13,9,s4_4_up,3,59,s1_below_35,9,1019,s3_1005_1025,1011,31,s3_15_23,10,21,s1_below_12,53,s1_below_4,1,,s3_183_297
2015-6-2,32,s3_14_24,16,11,s4_4_up,3,63,s1_below_35,10,1020,s3_1005_1025,1013,31,s4_23_up,10,19,s1_below_12,50,s1_below_4,2,,s3_183_297
2015-6-3,34,s4_24_up,17,10,s4_4_up,4,59,s1_below_35,10,1023,s3_1005_1025,1014,31,s4_23_up,10,24,s1_below_12,34,s1_below_4,1,,s2_104_183
2015-6-4,32,s3_14_24,16,8,s3_n5_4,-1,45,s1_below_35,7,1024,s3_1005_1025,1013,31,s4_23_up,10,23,s1_below_12,45,s1_below_4,1,,s2_104_183
2015-6-5,32,s3_14_24,14,6,s3_n5_4,-1,45,s1_below_35,8,1022,s3_1005_1025,1013,31,s4_23_up,10,16,s1_below_12,35,s1_below_4,1,,s2_104_183
2015-6-6,34,s3_14_24,14,7,s3_n5_4,-1,55,s1_below_35,7,1022,s3_1005_1025,1014,31,s4_23_up,10,21,s1_below_12,34,s1_below_4,3,,s1_below_104
2015-6-7,34,s4_24_up,18,6,s3_n5_4,1,43,s1_below_35,7,1023,s3_1005_1025,1012,31,s4_23_up,10,23,s1_below_12,40,s1_below_4,1,,s1_below_104
2015-6-8,33,s3_14_24,15,7,s3_n5_4,-1,52,s1_below_35,7,1021,s3_1005_1025,1010,31,s4_23_up,10,13,s1_below_12,,s1_below_4,1,,s2_104_183
2015-6-9,33,s4_24_up,18,14,s4_4_up,3,77,s1_below_35,11,1017,s3_1005_1025,1008,31,s3_15_23,10,29,s1_below_12,45,s1_below_4,2,Rain-Thunderstorm,s1_below_104
2015-6-10,27,s3_14_24,17,16,s4_4_up,11,88,s3_49_71,26,1017,s3_1005_1025,1008,31,s3_15_23,9,39,s1_below_12,42,s1_below_4,3,Rain-Thunderstorm,s2_104_183
2015-6-11,23,s3_14_24,13,17,s4_4_up,8,100,s3_49_71,35,1015,s3_1005_1025,1007,31,s2_3_15,1,39,s1_below_12,60,s4_24_up,3,Rain-Thunderstorm,s3_183_297
2015-6-12,24,s3_14_24,14,12,s4_4_up,6,82,s3_49_71,26,1014,s3_1005_1025,1008,31,s3_15_23,10,29,s1_below_12,74,s1_below_4,3,Rain,s3_183_297
2015-6-13,23,s3_14_24,14,11,s4_4_up,3,77,s2_35_49,20,1014,s3_1005_1025,1008,31,s3_15_23,10,29,s1_below_12,50,s1_below_4,4,,s3_183_297
2015-6-14,22,s3_14_24,13,8,s4_4_up,4,63,s2_35_49,22,1016,s3_1005_1025,1010,31,s3_15_23,10,32,s2_12_22,47,s1_below_4,3,,s3_183_297
2015-6-15,21,s3_14_24,12,13,s4_4_up,7,100,s3_49_71,32,1021,s3_1005_1025,1014,31,s2_3_15,6,21,s1_below_12,,s1_below_4,4,Rain-Thunderstorm,s1_below_104
2015-6-16,26,s3_14_24,11,13,s4_4_up,6,94,s3_49_71,19,1023,s3_1005_1025,1017,31,s3_15_23,10,14,s1_below_12,32,s1_below_4,3,Rain,s1_below_104
2015-6-17,27,s3_14_24,13,10,s4_4_up,3,82,s2_35_49,16,1024,s3_1005_1025,1016,31,s4_23_up,19,21,s1_below_12,37,s1_below_4,,,s1_below_104
2015-6-18,30,s3_14_24,14,10,s4_4_up,3,67,s2_35_49,11,1023,s3_1005_1025,1014,31,s3_15_23,10,21,s2_12_22,37,s1_below_4,2,,s1_below_104
2015-6-19,33,s3_14_24,17,10,s4_4_up,3,52,s1_below_35,9,1021,s3_1005_1025,1011,31,s4_23_up,31,24,s1_below_12,42,s1_below_4,,,s1_below_104
2015-6-20,34,s3_14_24,14,10,s3_n5_4,-5,49,s1_below_35,4,1021,s3_1005_1025,1012,31,s4_23_up,31,19,s1_below_12,37,s1_below_4,,,s1_below_104
2015-6-21,36,s4_24_up,16,11,s4_4_up,3,59,s1_below_35,8,1020,s3_1005_1025,1010,31,s3_15_23,10,21,s1_below_12,42,s1_below_4,1,,s4_297_up
2015-6-22,34,s4_24_up,21,13,s4_4_up,5,60,s1_below_35,11,1018,s3_1005_1025,1008,31,s3_15_23,10,24,s1_below_12,52,s1_below_4,2,,s3_183_297
2015-6-23,32,s3_14_24,18,14,s4_4_up,5,68,s2_35_49,12,1016,s3_1005_1025,1009,31,s3_15_23,6,39,s1_below_12,47,s2_4_17,2,Rain-Thunderstorm,s4_297_up
2015-6-24,31,s3_14_24,15,14,s4_4_up,2,82,s2_35_49,9,1020,s3_1005_1025,1013,31,s3_15_23,10,14,s1_below_12,40,s1_below_4,1,,s4_297_up
2015-6-25,33,s3_14_24,16,14,s4_4_up,2,77,s2_35_49,9,1023,s3_1005_1025,1015,31,s3_15_23,10,14,s1_below_12,37,s1_below_4,1,,s3_183_297
2015-6-26,36,s4_24_up,17,12,s4_4_up,2,63,s1_below_35,8,1024,s3_1005_1025,1014,31,s4_23_up,10,21,s1_below_12,42,s1_below_4,1,,s3_183_297
2015-6-27,37,s4_24_up,17,9,s4_4_up,4,52,s1_below_35,7,1022,s3_1005_1025,1012,31,s4_23_up,23,19,s1_below_12,39,s1_below_4,,,s3_183_297
2015-6-28,39,s4_24_up,19,9,s4_4_up,2,49,s1_below_35,6,1021,s3_1005_1025,1011,31,s4_23_up,24,21,s1_below_12,63,s1_below_4,,,s3_183_297
2015-6-29,40,s4_24_up,22,12,s4_4_up,4,44,s1_below_35,8,1021,s3_1005_1025,1010,31,s4_23_up,10,19,s1_below_12,50,s1_below_4,1,,s3_183_297
2015-6-30,39,s4_24_up,21,11,s4_4_up,-1,50,s1_below_35,5,1018,s3_1005_1025,1006,31,s3_15_23,10,35,s2_12_22,52,s1_below_4,1,,s2_104_183
2015-7-1,37,s4_24_up,22,9,s4_4_up,0,38,s1_below_35,6,1017,s3_1005_1025,1006,31,s4_23_up,10,27,s2_12_22,52,s1_below_4,1,,s2_104_183
2015-7-2,34,s4_24_up,22,11,s4_4_up,3,47,s1_below_35,10,1020,s3_1005_1025,1011,31,s4_23_up,14,19,s1_below_12,42,s1_below_4,8,,s2_104_183
2015-7-3,37,s4_24_up,21,16,s4_4_up,7,57,s1_below_35,10,1021,s3_1005_1025,1012,31,s4_23_up,10,32,s2_12_22,47,s1_below_4,1,,s2_104_183
2015-7-4,38,s4_24_up,22,16,s4_4_up,8,53,s1_below_35,11,1023,s3_1005_1025,1011,31,s3_15_23,10,24,s2_12_22,45,s1_below_4,1,,s2_104_183
2015-7-5,38,s4_24_up,21,11,s4_4_up,5,53,s1_below_35,8,1020,s3_1005_1025,1011,31,s4_23_up,19,19,s1_below_12,42,s1_below_4,,,s3_183_297
2015-7-6,40,s4_24_up,21,11,s4_4_up,4,49,s1_below_35,6,1020,s3_1005_1025,1010,31,s3_15_23,10,26,s1_below_12,40,s1_below_4,2,,s3_183_297
2015-7-7,39,s4_24_up,21,10,s4_4_up,3,43,s1_below_35,6,1019,s3_1005_1025,1010,31,s4_23_up,16,39,s1_below_12,55,s1_below_4,,,s3_183_297
2015-7-8,39,s4_24_up,20,11,s3_n5_4,-4,38,s1_below_35,4,1018,s3_1005_1025,1008,31,s4_23_up,14,27,s1_below_12,50,s1_below_4,,,s3_183_297
2015-7-9,39,s4_24_up,19,12,s4_4_up,-2,52,s1_below_35,4,1019,s3_1005_1025,1008,31,s4_23_up,23,21,s1_below_12,39,s1_below_4,,,s4_297_up
2015-7-10,37,s4_24_up,18,7,s3_n5_4,-2,43,s1_below_35,4,1019,s3_1005_1025,1010,31,s4_23_up,16,29,s2_12_22,52,s1_below_4,,,s3_183_297
2015-7-11,37,s4_24_up,19,11,s4_4_up,-2,46,s1_below_35,5,1021,s3_1005_1025,1012,31,s4_23_up,23,19,s1_below_12,40,s1_below_4,,,s3_183_297
2015-7-12,37,s4_24_up,19,14,s4_4_up,-2,53,s1_below_35,4,1021,s3_1005_1025,1012,31,s4_23_up,23,16,s1_below_12,40,s1_below_4,,,s3_183_297
2015-7-13,39,s4_24_up,21,11,s4_4_up,2,50,s1_below_35,7,1021,s3_1005_1025,1011,31,s4_23_up,19,16,s1_below_12,42,s1_below_4,,,s2_104_183
2015-7-14,39,s4_24_up,22,13,s4_4_up,1,38,s1_below_35,5,1020,s3_1005_1025,1010,31,s4_23_up,26,16,s1_below_12,37,s1_below_4,,,s3_183_297
2015-7-15,39,s4_24_up,22,13,s4_4_up,-1,39,s1_below_35,4,1018,s3_1005_1025,1007,31,s4_23_up,10,16,s1_below_12,26,s1_below_4,1,,s2_104_183
2015-7-16,39,s4_24_up,21,12,s4_4_up,0,43,s1_below_35,5,1017,s3_1005_1025,1008,31,s3_15_23,10,24,s1_below_12,42,s1_below_4,1,,s3_183_297
2015-7-17,37,s4_24_up,23,12,s4_4_up,6,44,s1_below_35,9,1019,s3_1005_1025,1010,31,s4_23_up,10,26,s1_below_12,37,s1_below_4,1,,s4_297_up
2015-7-18,34,s4_24_up,22,16,s4_4_up,7,69,s1_below_35,11,1020,s3_1005_1025,1010,31,s3_15_23,10,32,s2_12_22,48,s1_below_4,2,Rain-Thunderstorm,s3_183_297
2015-7-19,34,s4_24_up,21,13,s4_4_up,8,47,s1_below_35,12,1019,s3_1005_1025,1010,31,s4_23_up,10,21,s1_below_12,47,s1_below_4,3,,s3_183_297
2015-7-20,37,s4_24_up,21,14,s4_4_up,9,53,s1_below_35,12,1017,s3_1005_1025,1008,31,s3_15_23,10,16,s1_below_12,34,s1_below_4,1,,s4_297_up
2015-7-21,37,s4_24_up,21,13,s4_4_up,7,53,s1_below_35,10,1017,s3_1005_1025,1008,31,s3_15_23,10,27,s2_12_22,45,s1_below_4,1,,s3_183_297
2015-7-22,35,s4_24_up,23,16,s4_4_up,10,61,s2_35_49,15,1018,s3_1005_1025,1010,31,s3_15_23,10,23,s2_12_22,32,s1_below_4,1,Rain-Thunderstorm,s1_below_104
2015-7-23,37,s4_24_up,20,16,s4_4_up,5,73,s2_35_49,8,1019,s3_1005_1025,1007,31,s3_15_23,10,26,s1_below_12,55,s1_below_4,1,,s4_297_up
2015-7-24,34,s4_24_up,18,11,s4_4_up,6,56,s1_below_35,10,1014,s3_1005_1025,1006,31,s4_23_up,23,29,s1_below_12,47,s1_below_4,,,s3_183_297
2015-7-25,34,s4_24_up,19,14,s4_4_up,6,68,s1_below_35,11,1017,s3_1005_1025,1009,31,s4_23_up,31,19,s1_below_12,32,s1_below_4,,,s1_below_104
2015-7-26,37,s4_24_up,19,16,s4_4_up,4,51,s1_below_35,8,1018,s3_1005_1025,1007,31,s4_23_up,19,23,s1_below_12,40,s1_below_4,,,s3_183_297
2015-7-27,38,s4_24_up,22,14,s4_4_up,1,50,s1_below_35,5,1016,s3_1005_1025,1007,31,s4_23_up,27,27,s1_below_12,47,s1_below_4,,,s3_183_297
2015-7-28,38,s4_24_up,18,12,s4_4_up,5,46,s1_below_35,8,1016,s3_1005_1025,1005,31,s4_23_up,16,23,s1_below_12,42,s1_below_4,,,s3_183_297
2015-7-29,37,s4_24_up,19,10,s4_4_up,-2,49,s1_below_35,4,1015,s3_1005_1025,1005,31,s4_23_up,31,26,s1_below_12,52,s1_below_4,,,s3_183_297
2015-7-30,35,s4_24_up,21,14,s4_4_up,7,60,s1_below_35,11,1013,s3_1005_1025,1004,31,s3_15_23,10,26,s1_below_12,52,s1_below_4,1,,s1_below_104
2015-7-31,32,s4_24_up,21,16,s4_4_up,9,65,s2_35_49,17,1012,s3_1005_1025,1002,31,s3_15_23,10,35,s1_below_12,63,s1_below_4,2,,s3_183_297
2015-8-1,32,s3_14_24,17,14,s4_4_up,6,77,s2_35_49,12,1016,s3_1005_1025,1008,31,s3_15_23,10,16,s1_below_12,,s1_below_4,1,,s1_below_104
2015-8-2,36,s4_24_up,21,17,s4_4_up,7,73,s2_35_49,11,1018,s3_1005_1025,1009,31,s3_15_23,10,19,s1_below_12,47,s1_below_4,4,,s2_104_183
2015-8-3,37,s4_24_up,20,16,s4_4_up,8,50,s1_below_35,17,1018,s3_1005_1025,1007,31,s4_23_up,10,26,s1_below_12,50,s1_below_4,1,,s3_183_297
2015-8-4,35,s4_24_up,23,13,s4_4_up,3,44,s1_below_35,8,1018,s3_1005_1025,1009,31,s3_15_23,10,19,s1_below_12,55,s1_below_4,1,,s3_183_297
2015-8-5,37,s4_24_up,18,12,s4_4_up,0,43,s1_below_35,5,1017,s3_1005_1025,1008,31,s4_23_up,23,27,s1_below_12,50,s1_below_4,,,s3_183_297
2015-8-6,38,s4_24_up,16,2,s3_n5_4,-4,34,s1_below_35,4,1017,s3_1005_1025,1008,31,s4_23_up,10,29,s1_below_12,55,s1_below_4,1,,s3_183_297
2015-8-7,36,s4_24_up,18,9,s3_n5_4,-4,30,s1_below_35,6,1017,s3_1005_1025,1008,31,s3_15_23,10,32,s1_below_12,53,s1_below_4,1,,s3_183_297
2015-8-8,34,s4_24_up,23,14,s4_4_up,4,57,s1_below_35,12,1021,s3_1005_1025,1011,31,s2_3_15,10,29,s2_12_22,53,s1_below_4,3,Rain,s2_104_183
2015-8-9,34,s3_14_24,16,14,s4_4_up,3,73,s2_35_49,8,1023,s3_1005_1025,1012,31,s4_23_up,26,21,s2_12_22,39,s1_below_4,,,s1_below_104
2015-8-10,37,s4_24_up,17,11,s4_4_up,2,60,s1_below_35,9,1020,s3_1005_1025,1008,31,s4_23_up,23,19,s1_below_12,47,s1_below_4,,,s4_297_up
2015-8-11,34,s4_24_up,21,14,s4_4_up,4,38,s1_below_35,11,1015,s3_1005_1025,1007,31,s3_15_23,10,26,s1_below_12,50,s1_below_4,1,,s3_183_297
2015-8-12,34,s4_24_up,18,9,s3_n5_4,-1,45,s1_below_35,6,1019,s3_1005_1025,1011,31,s4_23_up,18,23,s1_below_12,52,s1_below_4,,,s3_183_297
2015-8-13,27,s3_14_24,19,12,s4_4_up,5,60,s1_below_35,15,1020,s3_1005_1025,1014,31,s3_15_23,10,35,s2_12_22,52,s1_below_4,2,,s3_183_297
2015-8-14,27,s3_14_24,15,10,s4_4_up,-1,67,s2_35_49,12,1019,s3_1005_1025,1011,31,s3_15_23,10,24,s1_below_12,29,s1_below_4,2,,s1_below_104
2015-8-15,27,s3_14_24,18,9,s4_4_up,4,52,s1_below_35,16,1016,s3_1005_1025,1010,31,s3_15_23,10,19,s1_below_12,,s1_below_4,1,,s1_below_104
2015-8-16,31,s3_14_24,15,12,s4_4_up,5,59,s2_35_49,16,1016,s3_1005_1025,1007,31,s4_23_up,10,23,s1_below_12,48,s1_below_4,1,,s3_183_297
2015-8-17,32,s4_24_up,20,14,s4_4_up,9,53,s1_below_35,16,1014,s3_1005_1025,1006,31,s3_15_23,10,16,s1_below_12,42,s1_below_4,2,,s3_183_297
2015-8-18,32,s4_24_up,18,15,s4_4_up,6,64,s2_35_49,13,1015,s3_1005_1025,1007,31,s3_15_23,10,21,s2_12_22,45,s1_below_4,1,,s1_below_104
2015-8-19,33,s4_24_up,18,15,s4_4_up,8,52,s2_35_49,15,1019,s3_1005_1025,1012,31,s3_15_23,10,26,s2_12_22,47,s1_below_4,2,,s1_below_104
2015-8-20,35,s4_24_up,19,17,s4_4_up,5,57,s1_below_35,10,1023,s3_1005_1025,1014,31,s4_23_up,10,19,s1_below_12,34,s1_below_4,1,,s4_297_up
2015-8-21,34,s4_24_up,21,17,s4_4_up,6,57,s2_35_49,16,1022,s3_1005_1025,1011,31,s3_15_23,10,26,s1_below_12,48,s1_below_4,2,,s2_104_183
2015-8-22,32,s4_24_up,18,18,s4_4_up,9,100,s3_49_71,18,1020,s3_1005_1025,1006,31,s3_15_23,9,32,s2_12_22,48,s1_below_4,2,Rain-Thunderstorm,s3_183_297
2015-8-23,26,s3_14_24,19,13,s4_4_up,3,68,s2_35_49,16,1013,s3_1005_1025,1007,31,s3_15_23,10,37,s2_12_22,58,s1_below_4,2,,s3_183_297
2015-8-24,25,s3_14_24,15,14,s4_4_up,4,73,s2_35_49,17,1019,s3_1005_1025,1009,31,s3_15_23,10,35,s3_22_28,52,s1_below_4,4,,s3_183_297
2015-8-25,30,s3_14_24,12,7,s4_4_up,4,72,s1_below_35,12,1022,s3_1005_1025,1013,31,s4_23_up,31,11,s1_below_12,29,s1_below_4,,,s4_297_up
2015-8-26,33,s3_14_24,16,14,s4_4_up,4,63,s2_35_49,11,1019,s3_1005_1025,1011,31,s4_23_up,31,26,s1_below_12,58,s1_below_4,,,s3_183_297
2015-8-27,32,s3_14_24,15,10,s4_4_up,2,59,s1_below_35,8,1018,s3_1005_1025,1011,31,s4_23_up,31,29,s1_below_12,52,s1_below_4,,,s3_183_297
2015-8-28,34,s3_14_24,15,10,s4_4_up,5,55,s1_below_35,10,1020,s3_1005_1025,1011,31,s4_23_up,23,16,s1_below_12,48,s1_below_4,,,s3_183_297
2015-8-29,36,s4_24_up,19,12,s4_4_up,7,56,s1_below_35,12,1020,s3_1005_1025,1010,31,s4_23_up,21,24,s1_below_12,35,s1_below_4,,,s2_104_183
2015-8-30,36,s4_24_up,20,20,s4_4_up,7,94,s2_35_49,16,1019,s3_1005_1025,1008,31,s3_15_23,2,58,s2_12_22,87,s2_4_17,3,Rain-Thunderstorm,s2_104_183
2015-8-31,29,s3_14_24,17,19,s4_4_up,12,94,s3_49_71,34,1019,s3_1005_1025,1012,31,s3_15_23,8,37,s1_below_12,50,s1_below_4,2,Rain-Thunderstorm,s3_183_297
2015-9-1,30,s3_14_24,16,16,s4_4_up,8,94,s3_49_71,18,1019,s3_1005_1025,1011,31,s3_15_23,10,13,s1_below_12,32,s1_below_4,2,,s4_297_up
2015-9-2,31,s3_14_24,18,16,s4_4_up,8,78,s2_35_49,16,1016,s3_1005_1025,1007,31,s3_15_23,10,24,s1_below_12,50,s1_below_4,2,,s3_183_297
2015-9-3,27,s3_14_24,17,14,s4_4_up,0,82,s2_35_49,10,1015,s3_1005_1025,1009,31,s3_15_23,10,19,s1_below_12,48,s1_below_4,1,,s3_183_297
2015-9-4,27,s3_14_24,16,11,s4_4_up,3,68,s2_35_49,13,1018,s3_1005_1025,1010,31,s3_15_23,10,29,s2_12_22,,s1_below_4,2,,s4_297_up
2015-9-5,27,s3_14_24,12,10,s4_4_up,3,67,s2_35_49,14,1021,s3_1005_1025,1014,31,s3_15_23,10,16,s1_below_12,37,s1_below_4,1,,s1_below_104
2015-9-6,28,s3_14_24,15,11,s4_4_up,5,63,s2_35_49,16,1023,s3_1005_1025,1016,31,s3_15_23,10,13,s1_below_12,,s1_below_4,1,,s4_297_up
2015-9-7,27,s3_14_24,16,13,s4_4_up,3,68,s2_35_49,15,1022,s3_1005_1025,1015,31,s3_15_23,10,23,s1_below_12,35,s1_below_4,1,,s2_104_183
2015-9-8,29,s3_14_24,12,13,s4_4_up,0,82,s2_35_49,9,1020,s3_1005_1025,1011,31,s4_23_up,10,23,s1_below_12,34,s1_below_4,1,,s3_183_297
2015-9-9,29,s3_14_24,11,9,s3_n5_4,-2,58,s1_below_35,9,1018,s3_1005_1025,1010,31,s4_23_up,29,24,s1_below_12,42,s1_below_4,,,s3_183_297
2015-9-10,28,s3_14_24,16,12,s4_4_up,0,52,s1_below_35,13,1016,s3_1005_1025,1009,31,s3_15_23,10,23,s1_below_12,52,s1_below_4,2,Rain,s3_183_297
2015-9-11,31,s3_14_24,13,9,s4_4_up,3,55,s1_below_35,15,1016,s3_1005_1025,1008,31,s4_23_up,31,24,s1_below_12,48,s1_below_4,,,s3_183_297
2015-9-12,28,s3_14_24,18,10,s4_4_up,5,56,s1_below_35,15,1015,s3_1005_1025,1008,31,s3_15_23,10,24,s1_below_12,55,s1_below_4,3,,s2_104_183
2015-9-13,26,s3_14_24,18,12,s4_4_up,-3,60,s1_below_35,9,1013,s3_1005_1025,1007,31,s4_23_up,10,37,s2_12_22,60,s1_below_4,5,,s3_183_297
2015-9-14,24,s3_14_24,14,14,s4_4_up,5,82,s3_49_71,19,1016,s3_1005_1025,1010,31,s3_15_23,10,34,s2_12_22,52,s1_below_4,2,,s3_183_297
2015-9-15,21,s3_14_24,14,12,s4_4_up,2,72,s2_35_49,20,1014,s3_1005_1025,1008,31,s3_15_23,10,29,s2_12_22,58,s1_below_4,7,Rain,s3_183_297
2015-9-16,23,s3_14_24,16,17,s4_4_up,10,100,s3_49_71,44,1009,s2_991_1005,1001,31,s2_3_15,3,53,s2_12_22,80,s2_4_17,6,Rain,s3_183_297
2015-9-17,21,s3_14_24,11,14,s4_4_up,3,88,s3_49_71,21,1018,s3_1005_1025,1005,31,s3_15_23,9,24,s2_12_22,35,s1_below_4,3,,s3_183_297
2015-9-18,24,s3_14_24,7,8,s4_4_up,1,87,s3_49_71,13,1022,s3_1005_1025,1016,31,s4_23_up,31,13,s1_below_12,29,s1_below_4,,,s4_297_up
2015-9-19,27,s3_14_24,9,9,s4_4_up,3,82,s2_35_49,14,1026,s3_1005_1025,1019,31,s4_23_up,31,11,s1_below_12,27,s1_below_4,,,s4_297_up
2015-9-20,28,s3_14_24,9,8,s4_4_up,5,82,s2_35_49,14,1025,s3_1005_1025,1016,31,s4_23_up,31,13,s1_below_12,32,s1_below_4,,,s3_183_297
2015-9-21,29,s3_14_24,11,7,s4_4_up,3,67,s2_35_49,12,1021,s3_1005_1025,1012,31,s4_23_up,19,21,s1_below_12,45,s1_below_4,,,s3_183_297
2015-9-22,30,s3_14_24,9,6,s3_n5_4,-6,66,s1_below_35,7,1017,s3_1005_1025,1008,31,s4_23_up,19,26,s1_below_12,50,s1_below_4,,,s3_183_297
2015-9-23,25,s3_14_24,12,7,s4_4_up,3,59,s2_35_49,19,1019,s3_1005_1025,1013,31,s4_23_up,31,24,s1_below_12,,s1_below_4,8,,s1_below_104
2015-9-24,29,s3_14_24,11,8,s3_n5_4,-4,76,s2_35_49,5,1021,s3_1005_1025,1014,31,s4_23_up,31,19,s1_below_12,27,s1_below_4,8,,s1_below_104
2015-9-25,30,s3_14_24,10,2,s3_n5_4,-2,54,s1_below_35,7,1021,s3_1005_1025,1013,31,s4_23_up,10,14,s1_below_12,32,s1_below_4,1,,s4_297_up
2015-9-26,29,s3_14_24,11,4,s3_n5_4,-1,54,s1_below_35,8,1020,s3_1005_1025,1013,31,s4_23_up,10,23,s1_below_12,35,s1_below_4,2,,s4_297_up
2015-9-27,29,s3_14_24,14,8,s4_4_up,3,59,s1_below_35,13,1021,s3_1005_1025,1014,31,s3_15_23,0,24,s1_below_12,39,s1_below_4,2,Rain,s4_297_up
2015-9-28,26,s3_14_24,10,10,s4_4_up,4,67,s2_35_49,22,1023,s3_1005_1025,1015,31,s3_15_23,10,14,s1_below_12,,s1_below_4,1,,s1_below_104
2015-9-29,25,s3_14_24,11,11,s4_4_up,5,94,s3_49_71,18,1021,s3_1005_1025,1011,31,s3_15_23,10,19,s1_below_12,42,s1_below_4,2,,s2_104_183
2015-9-30,24,s3_14_24,14,11,s4_4_up,6,77,s3_49_71,25,1021,s3_1005_1025,1015,31,s3_15_23,10,23,s1_below_12,37,s1_below_4,3,,s2_104_183
2015-10-1,26,s3_14_24,9,8,s4_4_up,1,82,s2_35_49,13,1024,s3_1005_1025,1017,31,s3_15_23,10,27,s1_below_12,42,s1_below_4,1,,s4_297_up
